880; 0; 0
884; 0; 0
888; 0; 0
892; 0; 0
896; 0; 0
900; 0; 0
904; 0; 0
908; 0; 0
912; 0; 0
916; 0; 0
920; 0; 0
924; 0; 0
928; 0; 0
932; 0; 1
936; 0; 1
940; 0; 1
944; 0; 1
948; 0; 1
952; 0; 1
956; 0; 1
960; 0; 1
964; 0; 1
968; 0; 1
972; 0; 0
976; 0; 0
980; 0; 0
984; 0; 0
988; 0; 0
992; 0; 0
996; 0; 0
1000; 0; 0
1004; 0; 0
1008; 0; 0
1012; 0; 0
1016; 0; 0
1020; 0; 0
1024; 0; 0
1028; 0; 0
1032; 0; 0
1036; 0; 1
1040; 0; 1
1044; 0; 1
1048; 0; 1
1052; 0; 1
1056; 0; 1
1060; 0; 1
1064; 0; 1
1068; 0; 1
1072; 0; 1
1076; 0; 1
1080; 0; 0
1084; 0; 0
1088; 0; 0
1092; 0; 0
1096; 0; 0
1100; 0; 0
1104; 0; 0
1108; 0; 0
1112; 0; 0
1116; 0; 0
1120; 0; 0
1124; 0; 0
1128; 0; 0
1132; 0; 0
1136; 0; 0
1140; 0; 1
1144; 0; 1
1148; 0; 1
1152; 0; 1
1156; 0; 1
1160; 0; 1
1164; 0; 1
1168; 0; 1
1172; 0; 1
1176; 0; 1
1180; 0; 1
1184; 0; 1
1188; 0; 0
1192; 0; 0
1196; 0; 0
1200; 0; 0
1204; 0; 0
1208; 0; 0
1212; 0; 0
1216; 0; 0
1220; 0; 0
1224; 0; 0
1228; 0; 0
1232; 0; 0
1236; 0; 0
1240; 0; 0
1244; 0; 1
1248; 0; 1
1252; 0; 1
1256; 0; 1
1260; 0; 1
1264; 0; 1
1268; 0; 1
1272; 0; 1
1276; 0; 1
1280; 0; 1
1284; 0; 1
1288; 0; 1
1292; 0; 1
1296; 0; 0
1300; 0; 0
1304; 0; 0
1308; 1; 0
1312; 1; 0
1316; 1; 0
1320; 1; 0
1324; 1; 0
1328; 1; 0
1332; 1; 0
1336; 1; 0
1340; 1; 0
1344; 1; 0
1348; 1; 1
1352; 1; 1
1356; 1; 0
1360; 1; 1
1364; 1; 0
1368; 1; 1
1372; 1; 0
1376; 1; 1
1380; 1; 0
1384; 1; 1
1388; 1; 0
1392; 1; 1
1396; 1; 0
1400; 1; 1
1404; 1; 0
1408; 1; 1
1412; 1; 1
1416; 1; 1
1420; 1; 1
1424; 1; 1
1428; 1; 1
1432; 1; 1
1436; 1; 1
1440; 1; 1
1444; 1; 1
1448; 1; 1
1452; 1; 1
1456; 1; 1
1460; 1; 1
1464; 1; 0
1468; 1; 0
1472; 1; 0
1476; 1; 0
1480; 1; 0
1484; 1; 0
1488; 1; 0
1492; 1; 0
1496; 1; 0
1500; 1; 0
1504; 1; 0
1508; 1; 0
1512; 1; 1
1516; 1; 1
1520; 1; 1
1524; 1; 1
1528; 1; 1
1532; 1; 1
1536; 1; 1
1540; 1; 1
1544; 1; 1
1548; 1; 1
1552; 1; 1
1556; 1; 1
1560; 1; 1
1564; 1; 1
1568; 1; 1
1572; 1; 0
1576; 1; 0
1580; 1; 0
1584; 1; 0
1588; 1; 0
1592; 1; 0
1596; 1; 0
1600; 1; 0
1604; 1; 0
1608; 1; 0
1612; 1; 0
1616; 1; 1
1620; 1; 1
1624; 1; 1
1628; 1; 1
1632; 1; 1
1636; 1; 1
1640; 1; 1
1644; 1; 1
1648; 1; 1
1652; 1; 1
1656; 1; 1
1660; 1; 1
1664; 1; 1
1668; 1; 1
1672; 1; 1
1676; 1; 1
1680; 1; 0
1684; 1; 0
1688; 1; 0
1692; 1; 0
1696; 1; 0
1700; 1; 0
1704; 1; 0
1708; 1; 0
1712; 1; 0
1716; 1; 0
1720; 1; 1
1724; 1; 1
1728; 1; 1
1732; 1; 1
1736; 1; 1
1740; 1; 1
1744; 1; 1
1748; 1; 1
1752; 1; 1
1756; 1; 1
1760; 1; 1
1764; 1; 1
1768; 1; 1
1772; 1; 1
1776; 1; 1
1780; 1; 1
1784; 1; 1
1788; 1; 0
1792; 1; 0
1796; 1; 0
1800; 1; 0
1804; 1; 0
1808; 1; 0
1812; 1; 0
1816; 1; 0
1820; 1; 0
1824; 1; 1
1828; 1; 1
1832; 1; 1
1836; 1; 1
1840; 1; 1
1844; 1; 1
1848; 1; 1
1852; 1; 1
1856; 1; 1
1860; 1; 1
1864; 1; 1
1868; 1; 1
1872; 1; 1
1876; 1; 1
1880; 1; 1
1884; 1; 1
1888; 1; 1
1892; 1; 1
1896; 1; 0
1900; 1; 0
1904; 1; 0
1908; 1; 0
1912; 1; 0
1916; 1; 0
1920; 1; 0
1924; 1; 0
1928; 1; 1
1932; 1; 1
1936; 1; 1
1940; 1; 1
1944; 1; 1
1948; 1; 1
1952; 1; 1
1956; 1; 1
1960; 1; 1
1964; 1; 1
1968; 1; 1
1972; 1; 1
1976; 1; 1
1980; 1; 1
1984; 1; 1
1988; 1; 1
1992; 1; 1
1996; 1; 1
2000; 1; 1
2004; 1; 0
2008; 1; 0
2012; 1; 0
2016; 1; 0
2020; 1; 0
2024; 1; 0
2028; 1; 0
2032; 1; 1
2036; 1; 1
2040; 1; 1
2044; 1; 1
2048; 1; 1
2052; 1; 1
2056; 1; 1
2060; 1; 1
2064; 1; 1
2068; 1; 1
2072; 1; 1
2076; 1; 1
2080; 1; 1
2084; 1; 1
2088; 1; 1
2092; 1; 1
2096; 1; 1
2100; 1; 1
2104; 1; 1
2108; 1; 1
2112; 1; 0
2116; 1; 0
2120; 1; 0
2124; 1; 0
2128; 1; 0
2132; 1; 0
2136; 1; 1
2140; 1; 1
2144; 1; 1
2148; 1; 1
2152; 1; 1
2156; 1; 1
2160; 1; 1
2164; 1; 1
2168; 1; 1
2172; 1; 1
2176; 1; 1
2180; 1; 1
2184; 1; 1
2188; 1; 1
2192; 1; 1
2196; 1; 1
2200; 1; 1
2204; 1; 1
2208; 1; 1
2212; 1; 1
2216; 1; 1
2220; 1; 0
2224; 1; 0
2228; 1; 0
2232; 1; 0
2236; 1; 0
2240; 1; 1
2244; 1; 1
2248; 1; 1
2252; 1; 1
2256; 1; 1
2260; 1; 1
2264; 1; 1
2268; 1; 1
2272; 1; 1
2276; 1; 1
2280; 1; 1
2284; 1; 1
2288; 1; 1
2292; 1; 1
2296; 1; 1
2300; 1; 1
2304; 1; 1
2308; 1; 1
2312; 1; 1
2316; 1; 1
2320; 1; 1
2324; 1; 1
2328; 1; 0
2332; 1; 0
2336; 1; 0
2340; 1; 0
2344; 1; 1
2348; 1; 1
2352; 1; 1
2356; 1; 1
2360; 1; 1
2364; 1; 1
2368; 1; 1
2372; 1; 1
2376; 1; 1
2380; 1; 1
2384; 1; 1
2388; 1; 1
2392; 1; 1
2396; 1; 1
2400; 1; 1
2404; 1; 1
2408; 1; 1
2412; 1; 1
2416; 1; 1
2420; 1; 1
2424; 1; 1
2428; 1; 1
2432; 1; 1
2436; 1; 0
2440; 1; 0
2444; 1; 0
2448; 1; 1
2452; 1; 1
2456; 1; 1
2460; 1; 1
2464; 1; 1
2468; 1; 1
2472; 1; 1
2476; 1; 1
2480; 1; 1
2484; 1; 1
2488; 1; 1
2492; 1; 1
2496; 1; 1
2500; 1; 1
2504; 1; 1
2508; 1; 1
2512; 1; 1
2516; 1; 1
2520; 1; 1
2524; 1; 1
2528; 1; 1
2532; 1; 1
2536; 1; 1
2540; 1; 1
2544; 1; 0
2548; 1; 0
2552; 1; 1
2556; 1; 1
2560; 1; 1
2564; 1; 1
2568; 1; 1
2572; 1; 1
2576; 1; 1
2580; 1; 1
2584; 1; 1
2588; 1; 1
2592; 1; 1
2596; 1; 1
2600; 1; 1
2604; 1; 1
2608; 1; 1
2612; 1; 1
2616; 1; 1
2620; 1; 1
2624; 1; 1
2628; 1; 1
2632; 1; 1
2636; 1; 1
2640; 1; 1
2644; 1; 1
2648; 1; 1
2652; 1; 0
2656; 1; 1
2660; 1; 1
2664; 1; 1
2668; 1; 1
2672; 1; 1
2676; 1; 1
2680; 1; 1
2684; 1; 1
2688; 1; 1
2692; 1; 1
2696; 1; 1
2700; 1; 1
2704; 1; 1
2708; 1; 1
2712; 1; 1
2716; 1; 1
2720; 1; 1
2724; 1; 1
2728; 1; 1
2732; 1; 1
2736; 1; 1
2740; 1; 1
2744; 1; 1
2748; 1; 1
2752; 1; 1
2756; 1; 1
2760; 1; 1
2764; 1; 1
2768; 1; 2
2772; 1; 1
2776; 1; 1
2780; 1; 1
2784; 1; 1
2788; 1; 1
2792; 1; 1
2796; 1; 1
2800; 1; 1
2804; 1; 1
2808; 1; 1
2812; 1; 1
2816; 1; 1
2820; 1; 1
2824; 1; 1
2828; 1; 1
2832; 1; 1
2836; 1; 1
2840; 1; 1
2844; 1; 1
2848; 1; 1
2852; 1; 1
2856; 1; 1
2860; 1; 1
2864; 1; 1
2868; 1; 1
2872; 1; 2
2876; 1; 2
2880; 1; 2
2884; 1; 1
2888; 1; 1
2892; 1; 1
2896; 1; 1
2900; 1; 1
2904; 1; 1
2908; 1; 1
2912; 1; 1
2916; 1; 1
2920; 1; 1
2924; 1; 1
2928; 1; 1
2932; 1; 1
2936; 1; 1
2940; 1; 1
2944; 1; 1
2948; 1; 1
2952; 1; 1
2956; 1; 1
2960; 1; 1
2964; 1; 1
2968; 1; 1
2972; 1; 1
2976; 1; 1
2980; 1; 2
2984; 1; 2
2988; 1; 2
2992; 1; 2
2996; 1; 1
3000; 1; 1
3004; 1; 1
3008; 1; 1
3012; 1; 1
3016; 1; 1
3020; 1; 1
3024; 1; 1
3028; 1; 1
3032; 1; 1
3036; 1; 1
3040; 1; 1
3044; 1; 1
3048; 1; 1
3052; 1; 1
3056; 1; 1
3060; 1; 1
3064; 1; 1
3068; 1; 1
3072; 1; 1
3076; 1; 1
3080; 1; 1
3084; 1; 1
3088; 1; 2
3092; 1; 2
3096; 1; 2
3100; 1; 2
3104; 1; 2
3108; 1; 1
3112; 1; 1
3116; 1; 1
3120; 1; 1
3124; 1; 1
3128; 1; 1
3132; 1; 1
3136; 1; 1
3140; 1; 1
3144; 1; 1
3148; 1; 1
3152; 1; 1
3156; 1; 1
3160; 1; 1
3164; 1; 1
3168; 1; 1
3172; 1; 1
3176; 1; 1
3180; 1; 1
3184; 1; 1
3188; 1; 1
3192; 1; 1
3196; 1; 2
3200; 1; 2
3204; 1; 2
3208; 1; 2
3212; 1; 2
3216; 1; 2
3220; 1; 1
3224; 1; 1
3228; 1; 1
3232; 1; 1
3236; 1; 1
3240; 1; 1
3244; 1; 1
3248; 1; 1
3252; 1; 1
3256; 1; 1
3260; 1; 1
3264; 1; 1
3268; 1; 1
3272; 1; 1
3276; 1; 1
3280; 1; 1
3284; 1; 1
3288; 1; 1
3292; 1; 1
3296; 1; 1
3300; 1; 1
3304; 1; 2
3308; 1; 2
3312; 1; 2
3316; 1; 2
3320; 1; 2
3324; 1; 2
3328; 1; 2
3332; 1; 1
3336; 1; 1
3340; 1; 1
3344; 1; 1
3348; 1; 1
3352; 1; 1
3356; 1; 1
3360; 1; 1
3364; 1; 1
3368; 1; 1
3372; 1; 1
3376; 1; 1
3380; 1; 1
3384; 1; 1
3388; 1; 1
3392; 1; 1
3396; 1; 1
3400; 1; 1
3404; 1; 1
3408; 1; 1
3412; 1; 2
3416; 1; 2
3420; 1; 2
3424; 1; 2
3428; 1; 2
3432; 1; 2
3436; 1; 2
3440; 1; 2
3444; 1; 1
3448; 1; 1
3452; 1; 1
3456; 1; 1
3460; 1; 1
3464; 1; 1
3468; 1; 1
3472; 1; 1
3476; 1; 1
3480; 1; 1
3484; 1; 1
3488; 1; 1
3492; 1; 1
3496; 1; 1
3500; 1; 1
3504; 1; 1
3508; 1; 1
3512; 1; 1
3516; 1; 1
3520; 1; 2
3524; 1; 2
3528; 1; 2
3532; 1; 2
3536; 1; 2
3540; 1; 2
3544; 1; 2
3548; 1; 2
3552; 1; 2
3556; 1; 1
3560; 1; 1
3564; 1; 1
3568; 1; 1
3572; 1; 1
3576; 1; 1
3580; 1; 1
3584; 1; 1
3588; 1; 1
3592; 1; 1
3596; 1; 1
3600; 1; 1
3604; 1; 1
3608; 1; 1
3612; 1; 1
3616; 1; 1
3620; 1; 1
3624; 1; 1
3628; 1; 2
3632; 1; 2
3636; 1; 2
3640; 1; 2
3644; 1; 2
3648; 1; 2
3652; 1; 2
3656; 1; 2
3660; 1; 2
3664; 1; 2
3668; 1; 1
3672; 1; 1
3676; 1; 1
3680; 1; 1
3684; 1; 1
3688; 1; 1
3692; 1; 1
3696; 1; 1
3700; 1; 1
3704; 1; 1
3708; 1; 1
3712; 1; 1
3716; 1; 1
3720; 1; 1
3724; 1; 1
3728; 1; 1
3732; 1; 1
3736; 1; 2
3740; 1; 2
3744; 1; 2
3748; 1; 2
3752; 1; 2
3756; 1; 2
3760; 1; 2
3764; 1; 2
3768; 1; 2
3772; 1; 2
3776; 1; 2
3780; 1; 1
3784; 1; 1
3788; 1; 1
3792; 1; 1
3796; 1; 1
3800; 1; 1
3804; 1; 1
3808; 1; 1
3812; 1; 1
3816; 1; 1
3820; 1; 1
3824; 1; 1
3828; 1; 1
3832; 1; 1
3836; 1; 1
3840; 1; 1
3844; 1; 2
3848; 1; 2
3852; 1; 2
3856; 1; 2
3860; 1; 2
3864; 1; 2
3868; 1; 2
3872; 1; 2
3876; 1; 2
3880; 1; 2
3884; 1; 2
3888; 1; 2
3892; 1; 1
3896; 1; 1
3900; 1; 1
3904; 1; 1
3908; 1; 1
3912; 1; 1
3916; 1; 1
3920; 1; 1
3924; 1; 1
3928; 1; 1
3932; 1; 1
3936; 1; 1
3940; 1; 1
3944; 1; 1
3948; 1; 1
3952; 1; 2
3956; 1; 2
3960; 1; 2
3964; 1; 2
3968; 1; 2
3972; 1; 2
3976; 1; 2
3980; 1; 2
3984; 1; 2
3988; 1; 2
3992; 1; 2
3996; 1; 2
4000; 1; 2
4004; 1; 1
4008; 1; 1
4012; 2; 1
4016; 2; 1
4020; 2; 1
4024; 2; 1
4028; 2; 1
4032; 2; 1
4036; 2; 1
4040; 2; 1
4044; 2; 1
4048; 2; 1
4052; 2; 1
4056; 2; 1
4060; 2; 2
4064; 2; 2
4068; 2; 1
4072; 2; 2
4076; 2; 1
4080; 2; 2
4084; 2; 1
4088; 2; 2
4092; 2; 1
4096; 2; 2
4100; 2; 1
4104; 2; 2
4108; 2; 1
4112; 2; 2
4116; 2; 1
4120; 2; 2
4124; 2; 2
4128; 2; 2
4132; 2; 2
4136; 2; 2
4140; 2; 2
4144; 2; 2
4148; 2; 2
4152; 2; 2
4156; 2; 2
4160; 2; 2
4164; 2; 2
4168; 2; 2
4172; 2; 2
4176; 2; 1
4180; 2; 1
4184; 2; 1
4188; 2; 1
4192; 2; 1
4196; 2; 1
4200; 2; 1
4204; 2; 1
4208; 2; 1
4212; 2; 1
4216; 2; 1
4220; 2; 1
4224; 2; 1
4228; 2; 2
4232; 2; 2
4236; 2; 2
4240; 2; 2
4244; 2; 2
4248; 2; 2
4252; 2; 2
4256; 2; 2
4260; 2; 2
4264; 2; 2
4268; 2; 2
4272; 2; 2
4276; 2; 2
4280; 2; 2
4284; 2; 2
4288; 2; 1
4292; 2; 1
4296; 2; 1
4300; 2; 1
4304; 2; 1
4308; 2; 1
4312; 2; 1
4316; 2; 1
4320; 2; 1
4324; 2; 1
4328; 2; 1
4332; 2; 1
4336; 2; 2
4340; 2; 2
4344; 2; 2
4348; 2; 2
4352; 2; 2
4356; 2; 2
4360; 2; 2
4364; 2; 2
4368; 2; 2
4372; 2; 2
4376; 2; 2
4380; 2; 2
4384; 2; 2
4388; 2; 2
4392; 2; 2
4396; 2; 2
4400; 2; 1
4404; 2; 1
4408; 2; 1
4412; 2; 1
4416; 2; 1
4420; 2; 1
4424; 2; 1
4428; 2; 1
4432; 2; 1
4436; 2; 1
4440; 2; 1
4444; 2; 2
4448; 2; 2
4452; 2; 2
4456; 2; 2
4460; 2; 2
4464; 2; 2
4468; 2; 2
4472; 2; 2
4476; 2; 2
4480; 2; 2
4484; 2; 2
4488; 2; 2
4492; 2; 2
4496; 2; 2
4500; 2; 2
4504; 2; 2
4508; 2; 2
4512; 2; 1
4516; 2; 1
4520; 2; 1
4524; 2; 1
4528; 2; 1
4532; 2; 1
4536; 2; 1
4540; 2; 1
4544; 2; 1
4548; 2; 1
4552; 2; 2
4556; 2; 2
4560; 2; 2
4564; 2; 2
4568; 2; 2
4572; 2; 2
4576; 2; 2
4580; 2; 2
4584; 2; 2
4588; 2; 2
4592; 2; 2
4596; 2; 2
4600; 2; 2
4604; 2; 2
4608; 2; 2
4612; 2; 2
4616; 2; 2
4620; 2; 2
4624; 2; 1
4628; 2; 1
4632; 2; 1
4636; 2; 1
4640; 2; 1
4644; 2; 1
4648; 2; 1
4652; 2; 1
4656; 2; 1
4660; 2; 2
4664; 2; 2
4668; 2; 2
4672; 2; 2
4676; 2; 2
4680; 2; 2
4684; 2; 2
4688; 2; 2
4692; 2; 2
4696; 2; 2
4700; 2; 2
4704; 2; 2
4708; 2; 2
4712; 2; 2
4716; 2; 2
4720; 2; 2
4724; 2; 2
4728; 2; 2
4732; 2; 2
4736; 2; 1
4740; 2; 1
4744; 2; 1
4748; 2; 1
4752; 2; 1
4756; 2; 1
4760; 2; 1
4764; 2; 1
4768; 2; 2
4772; 2; 2
4776; 2; 2
4780; 2; 2
4784; 2; 2
4788; 2; 2
4792; 2; 2
4796; 2; 2
4800; 2; 2
4804; 2; 2
4808; 2; 2
4812; 2; 2
4816; 2; 2
4820; 2; 2
4824; 2; 2
4828; 2; 2
4832; 2; 2
4836; 2; 2
4840; 2; 2
4844; 2; 2
4848; 2; 1
4852; 2; 1
4856; 2; 1
4860; 2; 1
4864; 2; 1
4868; 2; 1
4872; 2; 1
4876; 2; 2
4880; 2; 2
4884; 2; 2
4888; 2; 2
4892; 2; 2
4896; 2; 2
4900; 2; 2
4904; 2; 2
4908; 2; 2
4912; 2; 2
4916; 2; 2
4920; 2; 2
4924; 2; 2
4928; 2; 2
4932; 2; 2
4936; 2; 2
4940; 2; 2
4944; 2; 2
4948; 2; 2
4952; 2; 2
4956; 2; 2
4960; 2; 1
4964; 2; 1
4968; 2; 1
4972; 2; 1
4976; 2; 1
4980; 2; 1
4984; 2; 2
4988; 2; 2
4992; 2; 2
4996; 2; 2
5000; 2; 2
5004; 2; 2
5008; 2; 2
5012; 2; 2
5016; 2; 2
5020; 2; 2
5024; 2; 2
5028; 2; 2
5032; 2; 2
5036; 2; 2
5040; 2; 2
5044; 2; 2
5048; 2; 2
5052; 2; 2
5056; 2; 2
5060; 2; 2
5064; 2; 2
5068; 2; 2
5072; 2; 1
5076; 2; 1
5080; 2; 1
5084; 2; 1
5088; 2; 1
5092; 2; 2
5096; 2; 2
5100; 2; 2
5104; 2; 2
5108; 2; 2
5112; 2; 2
5116; 2; 2
5120; 2; 2
5124; 2; 2
5128; 2; 2
5132; 2; 2
5136; 2; 2
5140; 2; 2
5144; 2; 2
5148; 2; 2
5152; 2; 2
5156; 2; 2
5160; 2; 2
5164; 2; 2
5168; 2; 2
5172; 2; 2
5176; 2; 2
5180; 2; 2
5184; 2; 1
5188; 2; 1
5192; 2; 1
5196; 2; 1
5200; 2; 2
5204; 2; 2
5208; 2; 2
5212; 2; 2
5216; 2; 2
5220; 2; 2
5224; 2; 2
5228; 2; 2
5232; 2; 2
5236; 2; 2
5240; 2; 2
5244; 2; 2
5248; 2; 2
5252; 2; 2
5256; 2; 2
5260; 2; 2
5264; 2; 2
5268; 2; 2
5272; 2; 2
5276; 2; 2
5280; 2; 2
5284; 2; 2
5288; 2; 2
5292; 2; 2
5296; 2; 1
5300; 2; 1
5304; 2; 1
5308; 2; 2
5312; 2; 2
5316; 2; 2
5320; 2; 2
5324; 2; 2
5328; 2; 2
5332; 2; 2
5336; 2; 2
5340; 2; 2
5344; 2; 2
5348; 2; 2
5352; 2; 2
5356; 2; 2
5360; 2; 2
5364; 2; 2
5368; 2; 2
5372; 2; 2
5376; 2; 2
5380; 2; 2
5384; 2; 2
5388; 2; 2
5392; 2; 2
5396; 2; 2
5400; 2; 2
5404; 2; 2
5408; 2; 1
5412; 2; 1
5416; 2; 2
5420; 2; 2
5424; 2; 2
5428; 2; 2
5432; 2; 2
5436; 2; 2
5440; 2; 2
5444; 2; 2
5448; 2; 2
5452; 2; 2
5456; 2; 2
5460; 2; 2
5464; 2; 2
5468; 2; 2
5472; 2; 2
5476; 2; 2
5480; 2; 2
5484; 2; 2
5488; 2; 2
5492; 2; 2
5496; 2; 2
5500; 2; 2
5504; 2; 2
5508; 2; 2
5512; 2; 2
5516; 2; 2
5520; 2; 1
5524; 2; 2
5528; 2; 2
5532; 2; 2
5536; 2; 2
5540; 2; 2
5544; 2; 2
5548; 2; 2
5552; 2; 2
5556; 2; 2
5560; 2; 2
5564; 2; 2
5568; 2; 2
5572; 2; 2
5576; 2; 2
5580; 2; 2
5584; 2; 2
5588; 2; 2
5592; 2; 2
5596; 2; 2
5600; 2; 2
5604; 2; 2
5608; 2; 2
5612; 2; 2
5616; 2; 2
5620; 2; 2
5624; 2; 2
5628; 2; 2
5632; 2; 2
5636; 2; 2
5640; 2; 2
5644; 2; 2
5648; 2; 3
5652; 2; 2
5656; 2; 2
5660; 2; 2
5664; 2; 2
5668; 2; 2
5672; 2; 2
5676; 2; 2
5680; 2; 2
5684; 2; 2
5688; 2; 2
5692; 2; 2
5696; 2; 2
5700; 2; 2
5704; 2; 2
5708; 2; 2
5712; 2; 2
5716; 2; 2
5720; 2; 2
5724; 2; 2
5728; 2; 2
5732; 2; 2
5736; 2; 2
5740; 2; 2
5744; 2; 2
5748; 2; 2
5752; 2; 2
5756; 2; 2
5760; 2; 2
5764; 2; 3
5768; 2; 3
5772; 2; 3
5776; 2; 2
5780; 2; 2
5784; 2; 2
5788; 2; 2
5792; 2; 2
5796; 2; 2
5800; 2; 2
5804; 2; 2
5808; 2; 2
5812; 2; 2
5816; 2; 2
5820; 2; 2
5824; 2; 2
5828; 2; 2
5832; 2; 2
5836; 2; 2
5840; 2; 2
5844; 2; 2
5848; 2; 2
5852; 2; 2
5856; 2; 2
5860; 2; 2
5864; 2; 2
5868; 2; 2
5872; 2; 2
5876; 2; 2
5880; 2; 2
5884; 2; 3
5888; 2; 3
5892; 2; 3
5896; 2; 3
5900; 2; 2
5904; 2; 2
5908; 2; 2
5912; 2; 2
5916; 2; 2
5920; 2; 2
5924; 2; 2
5928; 2; 2
5932; 2; 2
5936; 2; 2
5940; 2; 2
5944; 2; 2
5948; 2; 2
5952; 2; 2
5956; 2; 2
5960; 2; 2
5964; 2; 2
5968; 2; 2
5972; 2; 2
5976; 2; 2
5980; 2; 2
5984; 2; 2
5988; 2; 2
5992; 2; 2
5996; 2; 2
6000; 2; 2
6004; 2; 3
6008; 2; 3
6012; 2; 3
6016; 2; 3
6020; 2; 3
6024; 2; 2
6028; 2; 2
6032; 2; 2
6036; 2; 2
6040; 2; 2
6044; 2; 2
6048; 2; 2
6052; 2; 2
6056; 2; 2
6060; 2; 2
6064; 2; 2
6068; 2; 2
6072; 2; 2
6076; 2; 2
6080; 2; 2
6084; 2; 2
6088; 2; 2
6092; 2; 2
6096; 2; 2
6100; 2; 2
6104; 2; 2
6108; 2; 2
6112; 2; 2
6116; 2; 2
6120; 2; 2
6124; 2; 3
6128; 2; 3
6132; 2; 3
6136; 2; 3
6140; 2; 3
6144; 2; 3
6148; 2; 2
6152; 2; 2
6156; 2; 2
6160; 2; 2
6164; 2; 2
6168; 2; 2
6172; 2; 2
6176; 2; 2
6180; 2; 2
6184; 2; 2
6188; 2; 2
6192; 2; 2
6196; 2; 2
6200; 2; 2
6204; 2; 2
6208; 2; 2
6212; 2; 2
6216; 2; 2
6220; 2; 2
6224; 2; 2
6228; 2; 2
6232; 2; 2
6236; 2; 2
6240; 2; 2
6244; 2; 3
6248; 2; 3
6252; 2; 3
6256; 2; 3
6260; 2; 3
6264; 2; 3
6268; 2; 3
6272; 2; 2
6276; 2; 2
6280; 2; 2
6284; 2; 2
6288; 2; 2
6292; 2; 2
6296; 2; 2
6300; 2; 2
6304; 2; 2
6308; 2; 2
6312; 2; 2
6316; 2; 2
6320; 2; 2
6324; 2; 2
6328; 2; 2
